record_id,doi,title,year,venue,venue_type,ai_type,genai_llm_agentic_flag,tafs_final,csds_final,css_final,esrs_final,gap_a_final,gap_b_final,under_specified_final,evidence_depth_label,confidence_label,abstract_word_count,open_access,citation_count,layer
R0741,10.XXXX/hciai.2024.0741,"[Scored paper 741, 2024] Full titles available after pipeline run from OpenAlex",2024,UIST,conference,generative_ai,true,5,2,1,4,true,true,false,L2,high,137,true,117,B_scored
R0742,10.XXXX/hciai.2024.0742,"[Scored paper 742, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,llm,true,2,2,2,4,false,false,true,L2,medium,342,false,36,B_scored
R0743,10.XXXX/hciai.2024.0743,"[Scored paper 743, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,agentic_ai,true,5,0,0,2,false,true,false,L2,medium,85,false,36,B_scored
R0744,10.XXXX/hciai.2024.0744,"[Scored paper 744, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,generative_ai,true,5,2,2,4,false,false,true,L2,high,174,false,55,B_scored
R0745,10.XXXX/hciai.2024.0745,"[Scored paper 745, 2024] Full titles available after pipeline run from OpenAlex",2024,IJHCS,journal,agentic_ai,true,5,1,2,4,true,false,false,L2,medium,376,true,25,B_scored
R0746,10.XXXX/hciai.2024.0746,"[Scored paper 746, 2024] Full titles available after pipeline run from OpenAlex",2024,TOCHI,journal,generative_ai,true,5,1,1,4,false,true,true,L2,medium,371,true,56,B_scored
R0747,10.XXXX/hciai.2024.0747,"[Scored paper 747, 2024] Full titles available after pipeline run from OpenAlex",2024,DIS,conference,llm,true,1,3,0,4,false,false,false,L2,low,224,true,31,B_scored
R0748,10.XXXX/hciai.2024.0748,"[Scored paper 748, 2024] Full titles available after pipeline run from OpenAlex",2024,TOCHI,journal,generative_ai,true,5,2,2,4,false,false,false,L2,high,338,false,18,B_scored
R0749,10.XXXX/hciai.2024.0749,"[Scored paper 749, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,agentic_ai,true,5,0,2,3,true,false,true,L2,medium,134,true,30,B_scored
R0750,10.XXXX/hciai.2024.0750,"[Scored paper 750, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,unclassified,false,0,0,0,3,false,false,false,L2,low,137,false,49,B_scored
R0751,10.XXXX/hciai.2024.0751,"[Scored paper 751, 2024] Full titles available after pipeline run from OpenAlex",2024,DIS,conference,generative_ai,true,1,3,2,3,false,false,false,L2,low,264,false,58,B_scored
R0752,10.XXXX/hciai.2024.0752,"[Scored paper 752, 2024] Full titles available after pipeline run from OpenAlex",2024,CSCW,conference,unclassified,false,0,1,1,4,false,false,true,L2,low,225,false,18,B_scored
R0753,10.XXXX/hciai.2024.0753,"[Scored paper 753, 2024] Full titles available after pipeline run from OpenAlex",2024,IwC,journal,llm,true,4,2,3,4,true,false,false,L2,high,288,true,31,B_scored
R0754,10.XXXX/hciai.2024.0754,"[Scored paper 754, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,llm,true,4,4,1,4,false,true,false,L2,high,323,false,4,B_scored
R0755,10.XXXX/hciai.2024.0755,"[Scored paper 755, 2024] Full titles available after pipeline run from OpenAlex",2024,TOCHI,journal,conversational_ai,true,1,3,3,4,false,false,true,L2,low,282,false,26,B_scored
R0756,10.XXXX/hciai.2024.0756,"[Scored paper 756, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,generative_ai,true,4,1,2,4,true,false,false,L2,medium,132,false,9,B_scored
R0757,10.XXXX/hciai.2024.0757,"[Scored paper 757, 2024] Full titles available after pipeline run from OpenAlex",2024,CSCW,conference,unclassified,false,4,3,3,4,false,false,true,L2,high,182,false,8,B_scored
R0758,10.XXXX/hciai.2024.0758,"[Scored paper 758, 2024] Full titles available after pipeline run from OpenAlex",2024,IwC,journal,llm,true,4,1,0,4,false,true,false,L2,medium,222,false,20,B_scored
R0759,10.XXXX/hciai.2024.0759,"[Scored paper 759, 2024] Full titles available after pipeline run from OpenAlex",2024,IJHCS,journal,generative_ai,true,5,2,2,4,false,false,false,L2,high,284,false,24,B_scored
R0760,10.XXXX/hciai.2024.0760,"[Scored paper 760, 2024] Full titles available after pipeline run from OpenAlex",2024,IJHCI,journal,conversational_ai,true,1,3,1,3,false,false,true,L2,low,155,false,52,B_scored
R0761,10.XXXX/hciai.2024.0761,"[Scored paper 761, 2024] Full titles available after pipeline run from OpenAlex",2024,DIS,conference,agentic_ai,true,5,2,1,4,false,true,true,L2,high,148,true,38,B_scored
R0762,10.XXXX/hciai.2024.0762,"[Scored paper 762, 2024] Full titles available after pipeline run from OpenAlex",2024,DIS,conference,agentic_ai,true,4,0,2,4,false,false,false,L2,medium,171,false,43,B_scored
R0763,10.XXXX/hciai.2024.0763,"[Scored paper 763, 2024] Full titles available after pipeline run from OpenAlex",2024,IUI,conference,xai,false,4,3,1,4,false,true,true,L2,high,119,false,3,B_scored
R0764,10.XXXX/hciai.2024.0764,"[Scored paper 764, 2024] Full titles available after pipeline run from OpenAlex",2024,UIST,conference,llm,true,4,2,1,3,false,true,false,L2,high,334,false,16,B_scored
R0765,10.XXXX/hciai.2024.0765,"[Scored paper 765, 2024] Full titles available after pipeline run from OpenAlex",2024,IwC,journal,conversational_ai,true,5,3,1,4,true,true,false,L2,high,96,false,54,B_scored
R0766,10.XXXX/hciai.2024.0766,"[Scored paper 766, 2024] Full titles available after pipeline run from OpenAlex",2024,UIST,conference,generative_ai,true,5,0,0,4,false,true,true,L2,medium,306,false,9,B_scored
R0767,10.XXXX/hciai.2024.0767,"[Scored paper 767, 2024] Full titles available after pipeline run from OpenAlex",2024,IwC,journal,conversational_ai,true,5,1,2,5,false,false,false,L2,medium,164,false,31,B_scored
R0768,10.XXXX/hciai.2024.0768,"[Scored paper 768, 2024] Full titles available after pipeline run from OpenAlex",2024,DIS,conference,agentic_ai,true,5,1,2,5,false,false,false,L2,medium,331,false,63,B_scored
R0769,10.XXXX/hciai.2024.0769,"[Scored paper 769, 2024] Full titles available after pipeline run from OpenAlex",2024,UIST,conference,agentic_ai,true,4,3,1,3,false,true,false,L2,high,339,true,19,B_scored
R0770,10.XXXX/hciai.2024.0770,"[Scored paper 770, 2024] Full titles available after pipeline run from OpenAlex",2024,CSCW,conference,unclassified,false,5,3,2,4,false,false,true,L2,high,225,true,68,B_scored
R0771,10.XXXX/hciai.2024.0771,"[Scored paper 771, 2024] Full titles available after pipeline run from OpenAlex",2024,IwC,journal,llm,true,4,1,2,4,false,false,false,L2,medium,378,true,23,B_scored
R0772,10.XXXX/hciai.2024.0772,"[Scored paper 772, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,agentic_ai,true,5,0,3,4,false,false,false,L2,medium,262,false,1,B_scored
R0773,10.XXXX/hciai.2024.0773,"[Scored paper 773, 2024] Full titles available after pipeline run from OpenAlex",2024,CSCW,conference,xai,false,5,3,0,4,false,true,true,L2,high,123,false,31,B_scored
R0774,10.XXXX/hciai.2024.0774,"[Scored paper 774, 2024] Full titles available after pipeline run from OpenAlex",2024,CSCW,conference,generative_ai,true,1,0,1,4,false,false,false,L2,low,246,true,33,B_scored
R0775,10.XXXX/hciai.2024.0775,"[Scored paper 775, 2024] Full titles available after pipeline run from OpenAlex",2024,DIS,conference,llm,true,4,3,0,3,false,true,false,L2,high,90,false,8,B_scored
R0776,10.XXXX/hciai.2024.0776,"[Scored paper 776, 2024] Full titles available after pipeline run from OpenAlex",2024,CSCW,conference,agentic_ai,true,5,0,1,2,false,true,false,L2,medium,373,true,31,B_scored
R0777,10.XXXX/hciai.2024.0777,"[Scored paper 777, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,unclassified,false,5,5,1,3,false,true,false,L2,high,253,true,25,B_scored
R0778,10.XXXX/hciai.2024.0778,"[Scored paper 778, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,generative_ai,true,5,1,2,3,false,false,false,L2,medium,118,false,109,B_scored
R0779,10.XXXX/hciai.2024.0779,"[Scored paper 779, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,llm,true,4,4,2,3,false,false,true,L2,high,285,false,15,B_scored
R0780,10.XXXX/hciai.2024.0780,"[Scored paper 780, 2024] Full titles available after pipeline run from OpenAlex",2024,TOCHI,journal,unclassified,false,4,4,2,2,false,false,false,L2,high,252,true,40,B_scored
R0781,10.XXXX/hciai.2024.0781,"[Scored paper 781, 2024] Full titles available after pipeline run from OpenAlex",2024,UIST,conference,llm,true,4,3,1,3,false,true,false,L2,high,119,false,4,B_scored
R0782,10.XXXX/hciai.2024.0782,"[Scored paper 782, 2024] Full titles available after pipeline run from OpenAlex",2024,UIST,conference,generative_ai,true,4,0,3,3,false,false,false,L2,medium,182,false,81,B_scored
R0783,10.XXXX/hciai.2024.0783,"[Scored paper 783, 2024] Full titles available after pipeline run from OpenAlex",2024,TOCHI,journal,llm,true,4,1,0,4,true,true,true,L2,medium,89,false,64,B_scored
R0784,10.XXXX/hciai.2024.0784,"[Scored paper 784, 2024] Full titles available after pipeline run from OpenAlex",2024,DIS,conference,llm,true,4,5,2,3,false,false,false,L2,high,319,true,19,B_scored
R0785,10.XXXX/hciai.2024.0785,"[Scored paper 785, 2024] Full titles available after pipeline run from OpenAlex",2024,IwC,journal,llm,true,1,0,1,3,false,false,false,L2,low,369,false,26,B_scored
R0786,10.XXXX/hciai.2024.0786,"[Scored paper 786, 2024] Full titles available after pipeline run from OpenAlex",2024,UIST,conference,xai,false,1,2,1,4,false,false,false,L2,low,233,false,30,B_scored
R0787,10.XXXX/hciai.2024.0787,"[Scored paper 787, 2024] Full titles available after pipeline run from OpenAlex",2024,BIT,journal,agentic_ai,true,3,1,1,2,false,true,false,L2,medium,291,true,59,B_scored
R0788,10.XXXX/hciai.2024.0788,"[Scored paper 788, 2024] Full titles available after pipeline run from OpenAlex",2024,TOCHI,journal,conversational_ai,true,1,2,3,4,false,false,true,L2,low,202,true,42,B_scored
R0789,10.XXXX/hciai.2024.0789,"[Scored paper 789, 2024] Full titles available after pipeline run from OpenAlex",2024,IwC,journal,classical_ml,false,4,1,1,4,false,true,false,L2,medium,366,false,46,B_scored
R0790,10.XXXX/hciai.2024.0790,"[Scored paper 790, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,llm,true,5,0,0,2,false,true,false,L2,medium,94,true,57,B_scored
R0791,10.XXXX/hciai.2024.0791,"[Scored paper 791, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,xai,false,1,3,0,4,false,false,false,L2,low,328,false,26,B_scored
R0792,10.XXXX/hciai.2024.0792,"[Scored paper 792, 2024] Full titles available after pipeline run from OpenAlex",2024,CSCW,conference,generative_ai,true,0,3,3,5,false,false,true,L2,low,112,false,47,B_scored
R0793,10.XXXX/hciai.2024.0793,"[Scored paper 793, 2024] Full titles available after pipeline run from OpenAlex",2024,TOCHI,journal,xai,false,5,3,1,3,false,true,false,L2,high,151,true,40,B_scored
R0794,10.XXXX/hciai.2024.0794,"[Scored paper 794, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,generative_ai,true,4,4,1,3,false,true,false,L2,high,377,false,4,B_scored
R0795,10.XXXX/hciai.2024.0795,"[Scored paper 795, 2024] Full titles available after pipeline run from OpenAlex",2024,BIT,journal,generative_ai,true,0,3,2,4,false,false,false,L2,low,142,false,10,B_scored
R0796,10.XXXX/hciai.2024.0796,"[Scored paper 796, 2024] Full titles available after pipeline run from OpenAlex",2024,TOCHI,journal,xai,false,4,1,0,3,false,true,false,L2,medium,200,false,82,B_scored
R0797,10.XXXX/hciai.2024.0797,"[Scored paper 797, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,unclassified,false,0,1,2,4,false,false,false,L2,low,289,true,38,B_scored
R0798,10.XXXX/hciai.2024.0798,"[Scored paper 798, 2024] Full titles available after pipeline run from OpenAlex",2024,CSCW,conference,generative_ai,true,3,2,2,3,false,false,false,L2,high,242,false,0,B_scored
R0799,10.XXXX/hciai.2024.0799,"[Scored paper 799, 2024] Full titles available after pipeline run from OpenAlex",2024,CSCW,conference,llm,true,5,1,0,3,false,true,false,L2,medium,154,false,26,B_scored
R0800,10.XXXX/hciai.2024.0800,"[Scored paper 800, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,unclassified,false,4,4,2,3,false,false,false,L2,high,97,false,41,B_scored
R0801,10.XXXX/hciai.2024.0801,"[Scored paper 801, 2024] Full titles available after pipeline run from OpenAlex",2024,TOCHI,journal,unclassified,false,5,0,2,3,false,false,false,L2,medium,202,true,48,B_scored
R0802,10.XXXX/hciai.2024.0802,"[Scored paper 802, 2024] Full titles available after pipeline run from OpenAlex",2024,TOCHI,journal,agentic_ai,true,4,2,2,3,false,false,false,L2,high,142,false,55,B_scored
R0803,10.XXXX/hciai.2024.0803,"[Scored paper 803, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,agentic_ai,true,5,2,1,4,false,true,false,L2,high,210,true,59,B_scored
R0804,10.XXXX/hciai.2024.0804,"[Scored paper 804, 2024] Full titles available after pipeline run from OpenAlex",2024,CSCW,conference,generative_ai,true,5,3,1,5,false,true,false,L2,high,162,false,0,B_scored
R0805,10.XXXX/hciai.2024.0805,"[Scored paper 805, 2024] Full titles available after pipeline run from OpenAlex",2024,IJHCS,journal,agentic_ai,true,4,1,3,3,false,false,false,L2,medium,97,true,30,B_scored
R0806,10.XXXX/hciai.2024.0806,"[Scored paper 806, 2024] Full titles available after pipeline run from OpenAlex",2024,DIS,conference,generative_ai,true,4,3,0,5,false,true,false,L2,high,250,false,51,B_scored
R0807,10.XXXX/hciai.2024.0807,"[Scored paper 807, 2024] Full titles available after pipeline run from OpenAlex",2024,IwC,journal,unclassified,false,4,1,0,5,false,true,false,L2,medium,339,true,23,B_scored
R0808,10.XXXX/hciai.2024.0808,"[Scored paper 808, 2024] Full titles available after pipeline run from OpenAlex",2024,DIS,conference,generative_ai,true,5,1,3,3,false,false,false,L2,medium,94,false,48,B_scored
R0809,10.XXXX/hciai.2024.0809,"[Scored paper 809, 2024] Full titles available after pipeline run from OpenAlex",2024,UIST,conference,conversational_ai,true,4,1,1,3,false,true,false,L2,medium,81,false,4,B_scored
R0810,10.XXXX/hciai.2024.0810,"[Scored paper 810, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,unclassified,false,5,2,1,3,false,true,true,L2,high,344,false,0,B_scored
R0811,10.XXXX/hciai.2024.0811,"[Scored paper 811, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,agentic_ai,true,2,2,0,4,false,false,true,L2,medium,290,false,28,B_scored
R0812,10.XXXX/hciai.2024.0812,"[Scored paper 812, 2024] Full titles available after pipeline run from OpenAlex",2024,TOCHI,journal,conversational_ai,true,4,1,1,3,false,true,true,L2,medium,247,false,58,B_scored
R0813,10.XXXX/hciai.2024.0813,"[Scored paper 813, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,xai,false,4,1,2,4,false,false,false,L2,medium,372,true,56,B_scored
R0814,10.XXXX/hciai.2024.0814,"[Scored paper 814, 2024] Full titles available after pipeline run from OpenAlex",2024,TOCHI,journal,xai,false,4,0,0,5,false,true,false,L2,medium,125,false,3,B_scored
R0815,10.XXXX/hciai.2024.0815,"[Scored paper 815, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,xai,false,5,5,2,4,false,false,false,L2,high,299,false,73,B_scored
R0816,10.XXXX/hciai.2024.0816,"[Scored paper 816, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,unclassified,false,4,2,0,5,false,true,false,L2,high,87,false,93,B_scored
R0817,10.XXXX/hciai.2024.0817,"[Scored paper 817, 2024] Full titles available after pipeline run from OpenAlex",2024,UIST,conference,xai,false,4,2,1,2,false,true,true,L2,high,140,true,53,B_scored
R0818,10.XXXX/hciai.2024.0818,"[Scored paper 818, 2024] Full titles available after pipeline run from OpenAlex",2024,IJHCS,journal,llm,true,4,0,2,4,false,false,false,L2,medium,333,false,102,B_scored
R0819,10.XXXX/hciai.2024.0819,"[Scored paper 819, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,generative_ai,true,3,4,2,3,false,false,false,L2,high,176,false,31,B_scored
R0820,10.XXXX/hciai.2024.0820,"[Scored paper 820, 2024] Full titles available after pipeline run from OpenAlex",2024,CSCW,conference,generative_ai,true,5,4,0,3,false,true,true,L2,high,310,false,32,B_scored
R0821,10.XXXX/hciai.2024.0821,"[Scored paper 821, 2024] Full titles available after pipeline run from OpenAlex",2024,UIST,conference,agentic_ai,true,4,2,3,3,false,false,false,L2,high,148,false,60,B_scored
R0822,10.XXXX/hciai.2024.0822,"[Scored paper 822, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,agentic_ai,true,0,4,2,5,true,false,true,L2,low,296,false,16,B_scored
R0823,10.XXXX/hciai.2024.0823,"[Scored paper 823, 2024] Full titles available after pipeline run from OpenAlex",2024,CHI,conference,xai,false,5,3,2,4,false,false,false,L2,high,200,false,37,B_scored
R0824,10.XXXX/hciai.2024.0824,"[Scored paper 824, 2024] Full titles available after pipeline run from OpenAlex",2024,TOCHI,journal,conversational_ai,true,5,0,2,3,false,false,false,L2,medium,103,true,59,B_scored
R0825,10.XXXX/hciai.2024.0825,"[Scored paper 825, 2024] Full titles available after pipeline run from OpenAlex",2024,IJHCI,journal,xai,false,4,4,2,3,false,false,true,L2,high,147,false,21,B_scored
R0826,10.XXXX/hciai.2024.0826,"[Scored paper 826, 2024] Full titles available after pipeline run from OpenAlex",2024,CSCW,conference,llm,true,0,2,1,3,false,false,false,L2,low,253,false,5,B_scored
